"IDpol","ClaimNb","Exposure","Area","VehPower","VehAge","DrivAge","BonusMalus","VehBrand","VehGas","Density","Region","ClaimAmount"
3138797,0,0.47,"E",9,9,18,100,"B4","Regular",3021,"R53",0
1094764,0,0.91,"C",5,15,46,50,"B3","Regular",106,"R82",0
4020589,0,0.03,"C",8,2,73,50,"B12","Diesel",199,"R93",0
1184047,0,0.98,"F",4,18,38,72,"B4","Regular",10156,"R11",0
3207155,0,1,"D",7,8,72,50,"B2","Regular",614,"R24",0
1043721,0,0.83,"C",7,5,51,50,"B1","Diesel",120,"R24",0
1062844,0,0.58,"E",7,3,51,50,"B11","Regular",3430,"R82",0
2006007,0,0.61,"D",5,4,57,50,"B12","Diesel",966,"R26",0
5092159,0,0.69,"E",7,1,45,50,"B12","Diesel",8346,"R11",0
1117727,0,0.61,"C",14,3,42,50,"B2","Regular",247,"R53",0
26130,0,1,"C",4,9,69,50,"B2","Regular",220,"R52",0
23659,2,0.27,"E",7,10,26,66,"B5","Regular",2927,"R72",1024.52509747572
6046125,0,0.67,"E",7,3,35,90,"B12","Diesel",7259,"R31",0
4119860,0,0.46,"C",6,5,57,67,"B5","Diesel",122,"R25",0
4056407,0,0.48,"D",7,3,36,57,"B12","Diesel",804,"R22",0
3238477,0,0.08,"C",13,6,32,80,"B1","Regular",167,"R41",0
2132928,0,1,"E",6,8,50,50,"B1","Diesel",2715,"R93",0
1123694,0,0.12,"D",5,8,24,90,"B3","Diesel",1054,"R24",0
48216,0,0.15,"C",12,11,26,85,"B10","Diesel",179,"R54",0
2262745,0,0.25,"C",4,10,29,76,"B2","Regular",483,"R91",0
1003734,1,0.12,"D",9,1,42,50,"B12","Regular",721,"R93",1128.12
1196008,0,0.08,"D",6,2,52,50,"B2","Diesel",803,"R54",0
119543,0,0.27,"B",7,5,59,50,"B12","Regular",69,"R93",0
5087934,0,0.23,"D",4,0,50,50,"B12","Diesel",904,"R82",0
1089899,0,1,"D",10,3,59,50,"B6","Regular",713,"R52",0
3168343,0,0.93,"C",7,12,21,90,"B1","Regular",451,"R52",0
3237422,0,0.08,"C",8,12,54,60,"B1","Diesel",370,"R82",0
4143591,0,1,"C",7,2,50,50,"B1","Diesel",141,"R82",0
809,1,0.06,"E",5,0,44,50,"B12","Regular",3317,"R93",537.174864213963
6055481,0,0.03,"E",4,2,47,50,"B12","Diesel",3541,"R52",0
2204677,0,0.4,"A",11,14,41,50,"B1","Regular",45,"R24",0
1180653,0,0.49,"D",7,8,53,50,"B3","Regular",1326,"R93",0
1159446,0,0.27,"D",6,4,31,95,"B2","Diesel",831,"R54",0
4047158,0,0.83,"A",5,5,29,54,"B4","Diesel",22,"R22",0
2130123,0,0.46,"A",10,1,38,51,"B12","Diesel",34,"R72",0
4017944,0,0.26,"E",4,3,46,50,"B12","Regular",3302,"R11",0
4144852,0,1,"A",8,12,36,50,"B2","Diesel",32,"R23",0
6088098,0,0.67,"E",8,1,39,64,"B12","Regular",3274,"R11",0
1181223,0,0.74,"A",5,7,54,50,"B2","Diesel",23,"R82",0
4134555,0,1,"E",4,14,54,50,"B3","Regular",3963,"R91",0
4139287,0,0.68,"C",9,5,24,76,"B6","Diesel",229,"R53",0
2145124,0,0.07,"B",6,10,39,50,"B1","Diesel",57,"R24",0
159031,0,0.48,"E",5,6,29,80,"B6","Regular",3457,"R82",0
113237,0,0.42,"C",6,0,39,50,"B1","Diesel",101,"R82",0
3048004,0,1,"B",6,4,64,50,"B4","Diesel",78,"R24",0
161996,0,0.75,"B",8,8,56,50,"B1","Diesel",84,"R52",0
2255208,0,0.49,"B",6,8,29,85,"B1","Regular",55,"R25",0
1073407,0,1,"B",4,10,68,50,"B6","Regular",87,"R54",0
4182364,0,1,"A",6,14,53,50,"B1","Diesel",20,"R24",0
1028577,0,0.79,"B",5,11,53,50,"B5","Diesel",52,"R93",0
2286882,0,0.21,"D",9,11,53,50,"B2","Regular",1326,"R93",0
1055933,1,0.56,"E",8,3,37,50,"B1","Regular",3859,"R82",11698.86
3120074,0,0.74,"A",4,11,40,85,"B2","Regular",33,"R24",0
3089647,0,0.49,"B",7,8,42,50,"B10","Diesel",64,"R52",0
97162,0,0.06,"C",7,0,34,50,"B2","Regular",221,"R53",0
4165066,0,0.23,"C",7,2,49,50,"B1","Diesel",149,"R24",0
2205107,0,1,"A",6,14,39,50,"B1","Diesel",29,"R24",0
3108543,0,0.34,"A",7,7,33,50,"B10","Diesel",23,"R24",0
1187891,0,0.5,"E",8,2,43,100,"B1","Diesel",6511,"R11",0
4149510,0,0.42,"C",4,8,62,62,"B4","Diesel",481,"R82",0
1023076,0,0.24,"C",5,15,87,50,"B2","Diesel",135,"R82",0
90049,1,0.96,"E",4,5,47,112,"B6","Regular",2694,"R54",1128.12
3083101,0,0.06,"E",6,9,47,50,"B6","Regular",5449,"R82",0
4177416,0,1,"C",5,12,53,50,"B2","Diesel",133,"R53",0
2195549,0,0.04,"C",9,1,24,50,"B1","Diesel",227,"R54",0
1165896,0,0.56,"B",7,0,42,50,"B3","Diesel",83,"R24",0
2100265,0,0.63,"C",7,2,66,50,"B2","Diesel",287,"R53",0
3073323,0,1,"A",7,16,51,50,"B1","Regular",44,"R53",0
4136123,0,1,"C",7,8,58,50,"B4","Regular",473,"R53",0
6040187,0,0.005479452,"A",6,9,35,50,"B12","Regular",33,"R73",0
4024775,0,0.07,"D",7,0,36,50,"B12","Diesel",828,"R93",0
5102459,0,0.26,"E",8,0,44,50,"B12","Diesel",9307,"R82",0
6075154,0,0.74,"D",4,4,37,85,"B12","Regular",1451,"R31",0
5064064,0,0.21,"A",6,6,41,85,"B6","Diesel",46,"R41",0
4181434,0,0.28,"B",5,1,27,77,"B2","Diesel",54,"R24",0
1030512,0,1,"B",8,5,49,50,"B6","Diesel",82,"R53",0
6087122,0,0.04,"F",5,3,44,76,"B12","Diesel",16291,"R11",0
4188140,0,1,"C",4,15,41,50,"B3","Diesel",338,"R53",0
1107655,0,0.6,"C",5,11,32,59,"B5","Diesel",112,"R91",0
5100144,0,0.31,"C",11,9,56,50,"B12","Regular",103,"R23",0
104652,0,0.59,"D",6,10,31,59,"B1","Diesel",1466,"R31",0
116296,0,0.21,"E",9,6,25,90,"B11","Regular",3744,"R93",0
169586,0,0.27,"D",7,11,41,106,"B4","Diesel",563,"R11",0
3140325,0,0.3,"D",7,7,54,50,"B6","Diesel",1232,"R93",0
2070904,0,1,"B",5,15,48,60,"B3","Regular",72,"R24",0
1013139,0,0.21,"E",6,6,33,64,"B2","Regular",3274,"R11",0
5026975,0,0.54,"C",7,3,30,57,"B12","Diesel",307,"R93",0
4115662,0,1,"D",6,17,68,50,"B1","Regular",634,"R53",0
62690,0,0.22,"E",4,16,39,54,"B14","Regular",3430,"R82",0
171391,0,0.1,"D",6,6,24,64,"B1","Diesel",1028,"R23",0
1053527,0,0.16,"C",4,16,38,50,"B6","Regular",405,"R24",0
2231390,0,0.08,"D",6,1,34,80,"B1","Diesel",1381,"R82",0
1063591,0,0.18,"E",5,9,57,60,"B3","Regular",3317,"R93",0
4072419,0,0.7,"E",7,4,71,95,"B10","Diesel",3430,"R93",0
2054412,0,1,"B",6,2,54,50,"B2","Regular",52,"R93",0
3183019,0,1,"D",4,16,66,50,"B2","Regular",1313,"R24",0
5088329,0,0.8,"D",5,2,42,50,"B12","Regular",534,"R73",0
2153602,0,0.1,"D",6,7,35,54,"B6","Diesel",1054,"R24",0
2231809,0,0.36,"C",4,14,42,50,"B2","Regular",152,"R91",0
3195545,0,0.48,"B",4,11,39,50,"B2","Regular",64,"R52",0
3180049,0,1,"D",10,5,79,50,"B3","Diesel",1313,"R24",0
1009243,0,0.78,"E",5,2,71,50,"B12","Diesel",6511,"R11",0
3239103,0,0.08,"A",10,15,52,50,"B2","Regular",44,"R93",0
49854,0,1,"B",5,13,52,55,"B5","Diesel",63,"R52",0
1122911,0,0.52,"B",7,14,18,95,"B3","Regular",91,"R24",0
5061048,0,0.72,"E",8,3,31,64,"B12","Diesel",3708,"R26",0
3031135,0,0.45,"D",11,0,65,50,"B12","Diesel",1279,"R23",0
3075288,0,1,"E",5,13,57,50,"B2","Diesel",3688,"R82",0
3168069,0,0.12,"C",7,7,49,50,"B10","Diesel",405,"R24",0
1109014,0,1,"D",8,11,29,85,"B14","Diesel",1313,"R24",0
28991,0,1,"A",7,4,63,50,"B1","Regular",44,"R24",0
3236638,0,0.08,"C",6,8,43,62,"B1","Diesel",123,"R52",0
3063776,0,0.69,"D",4,17,24,90,"B1","Diesel",1314,"R24",0
4148972,0,0.4,"C",6,14,42,54,"B14","Regular",115,"R24",0
1007599,0,0.52,"C",11,4,29,90,"B12","Regular",118,"R82",0
3197349,0,0.24,"B",6,19,37,50,"B1","Diesel",55,"R52",0
3161218,1,0.84,"A",4,8,36,50,"B2","Diesel",22,"R24",32.62
3022320,0,0.03,"B",4,9,22,90,"B2","Diesel",53,"R72",0
1157402,0,0.32,"D",6,6,28,72,"B3","Regular",801,"R54",0
2094679,0,1,"D",6,4,65,50,"B2","Diesel",824,"R91",0
5023785,0,0.71,"B",6,9,54,50,"B2","Regular",51,"R11",0
119130,0,0.51,"E",5,0,27,51,"B2","Diesel",3744,"R93",0
5079927,0,0.02,"B",10,3,66,50,"B12","Regular",72,"R52",0
2023193,0,0.01,"D",4,9,33,51,"B6","Regular",1609,"R11",0
4082823,0,0.79,"C",8,1,43,50,"B12","Diesel",310,"R11",0
25678,0,0.34,"B",7,9,43,68,"B2","Regular",83,"R52",0
6045101,0,0.05,"C",10,2,62,50,"B12","Regular",256,"R82",0
3166671,0,0.58,"A",4,1,70,50,"B1","Diesel",24,"R24",0
2214310,1,0.58,"D",4,14,38,80,"B2","Regular",581,"R82",1500
1142604,0,1,"B",6,3,32,64,"B1","Diesel",84,"R24",0
1059487,0,1,"D",12,6,69,50,"B10","Diesel",1398,"R24",0
3241852,0,0.22,"A",5,3,46,50,"B2","Diesel",27,"R91",0
4127374,0,0.81,"D",8,8,57,50,"B2","Diesel",1064,"R24",0
1039380,0,0.13,"C",5,10,20,95,"B5","Diesel",112,"R24",0
6108987,0,0.01,"B",4,1,60,50,"B12","Regular",82,"R31",0
4046026,0,0.9,"D",6,1,35,50,"B12","Diesel",1059,"R31",0
4165939,0,0.09,"E",5,7,33,50,"B5","Regular",2054,"R93",0
5010599,0,0.64,"D",4,4,36,106,"B12","Regular",776,"R93",0
1126945,0,0.53,"C",6,15,55,50,"B1","Regular",220,"R24",0
63933,0,0.66,"E",5,5,58,50,"B5","Diesel",3317,"R93",0
5106880,0,0.16,"C",5,0,46,50,"B12","Regular",458,"R93",0
3233048,0,0.24,"D",4,13,63,54,"B5","Regular",1535,"R72",0
4051793,0,0.69,"A",9,4,23,80,"B12","Regular",18,"R52",0
4031381,0,0.53,"F",5,1,76,50,"B12","Regular",27000,"R11",0
3016552,0,0.54,"D",7,4,55,50,"B5","Regular",1699,"R91",0
3067391,0,0.24,"D",9,16,50,50,"B2","Regular",983,"R52",0
6103604,0,0.002739726,"D",4,5,62,76,"B12","Regular",534,"R22",0
2029832,0,0.08,"A",8,0,44,50,"B12","Diesel",18,"R93",0
1191306,0,0.96,"E",4,12,35,72,"B2","Regular",3317,"R93",0
89842,0,0.14,"D",4,0,31,72,"B1","Regular",713,"R52",0
2282239,0,0.21,"B",6,12,59,50,"B1","Diesel",55,"R93",0
3120769,0,0.69,"C",7,3,34,50,"B12","Regular",287,"R53",0
2226078,0,0.15,"C",11,13,43,50,"B14","Diesel",135,"R93",0
18622,1,1,"A",10,2,53,50,"B2","Regular",26,"R24",698.157277428532
1060478,0,1,"A",6,10,71,50,"B1","Diesel",30,"R72",0
4120330,0,0.21,"D",5,2,82,50,"B2","Regular",678,"R23",0
3121471,0,0.16,"E",10,1,58,68,"B10","Diesel",4646,"R82",0
2203609,0,1,"C",6,8,86,50,"B5","Regular",405,"R24",0
3022066,0,0.4,"B",4,10,26,100,"B2","Regular",85,"R31",0
1170743,1,0.53,"C",5,17,38,76,"B2","Regular",230,"R54",1128.12
6098647,0,0.48,"A",4,4,44,50,"B3","Diesel",26,"R91",0
6094711,0,0.32,"C",5,1,58,50,"B12","Diesel",194,"R73",0
3248922,0,0.08,"A",6,14,30,57,"B2","Diesel",23,"R72",0
3251976,0,0.08,"B",4,15,19,100,"B2","Regular",88,"R91",0
2255657,0,1,"C",4,14,52,50,"B4","Regular",269,"R91",0
4050578,0,0.06,"B",5,0,75,50,"B12","Regular",67,"R72",0
1053133,0,0.19,"A",7,2,49,50,"B2","Diesel",32,"R24",0
3077261,0,0.49,"A",4,17,64,50,"B1","Diesel",36,"R72",0
6046834,0,0.64,"A",7,5,32,57,"B5","Diesel",41,"R72",0
2076614,0,0.82,"D",5,1,90,68,"B12","Regular",1704,"R82",0
3173816,2,0.14,"A",5,2,25,95,"B2","Diesel",19,"R24",2985.5
3193369,0,0.36,"E",8,16,50,50,"B12","Regular",4128,"R52",0
91260,0,0.55,"E",10,19,26,72,"B2","Diesel",3628,"R82",0
3163331,1,0.37,"B",8,10,55,50,"B2","Diesel",57,"R24",1204
3238316,0,0.08,"D",6,12,56,50,"B1","Diesel",729,"R22",0
1104484,0,1,"C",5,16,41,50,"B2","Regular",368,"R31",0
5019845,0,0.29,"E",7,0,51,50,"B12","Diesel",2147,"R31",0
2148315,0,0.67,"E",7,14,53,50,"B2","Diesel",3744,"R93",0
1147533,0,1,"B",7,5,48,52,"B2","Diesel",94,"R53",0
2008383,0,0.12,"D",7,5,37,50,"B2","Regular",581,"R82",0
1111664,0,0.83,"B",10,18,76,50,"B10","Diesel",51,"R93",0
1176075,0,1,"C",5,2,51,50,"B3","Diesel",268,"R72",0
5053519,0,0.67,"D",5,10,29,64,"B5","Diesel",975,"R31",0
4142210,0,0.5,"E",15,0,35,72,"B11","Regular",8549,"R82",0
2180568,0,0.41,"D",6,3,69,92,"B12","Diesel",1219,"R25",0
1074883,0,1,"D",7,5,29,54,"B2","Regular",1501,"R41",0
25462,0,0.22,"A",6,7,38,50,"B2","Diesel",12,"R24",0
4054025,0,0.06,"A",6,1,31,54,"B12","Diesel",29,"R24",0
2285142,0,0.08,"E",4,12,27,85,"B1","Regular",3317,"R93",0
6110664,0,0.55,"C",4,1,46,50,"B12","Diesel",132,"R93",0
5059464,0,0.56,"F",8,1,43,58,"B12","Regular",15703,"R11",0
150058,0,0.87,"E",8,14,39,90,"B5","Regular",3628,"R82",0
148181,0,1,"A",4,14,27,76,"B1","Regular",13,"R24",0
1042784,1,1,"F",6,3,22,100,"B3","Regular",15725,"R11",97.48
4185045,0,0.37,"C",9,11,38,62,"B3","Regular",405,"R24",0
2139705,0,0.1,"A",8,3,26,65,"B2","Diesel",27,"R23",0
116875,0,0.25,"A",8,10,28,57,"B12","Regular",45,"R24",0
1160755,0,1,"C",7,3,40,50,"B5","Regular",238,"R52",0
151353,0,1,"C",4,17,30,57,"B5","Regular",102,"R24",0
3161987,0,0.41,"D",7,13,36,100,"B2","Regular",856,"R24",0
3244423,0,0.07,"C",5,12,40,50,"B3","Diesel",415,"R91",0
2184509,0,0.4,"C",8,8,50,58,"B6","Regular",405,"R24",0
58771,0,1,"C",9,8,34,50,"B2","Regular",163,"R24",0
4126369,0,0.23,"B",6,12,29,76,"B1","Diesel",63,"R54",0
2084164,0,0.53,"C",4,10,39,50,"B2","Diesel",432,"R31",0
4134792,0,1,"A",5,16,53,85,"B4","Regular",45,"R54",0
3029097,0,0.54,"D",7,4,28,85,"B5","Regular",1131,"R31",0
5023757,0,0.09,"D",4,4,58,50,"B12","Regular",756,"R26",0
1149437,0,0.42,"C",6,10,21,60,"B1","Diesel",109,"R24",0
3081273,0,1,"E",5,19,46,50,"B3","Regular",2674,"R93",0
3171733,0,0.05,"F",7,0,49,50,"B11","Regular",27000,"R11",0
2075481,0,1,"C",7,2,34,50,"B4","Regular",226,"R82",0
4132536,0,0.68,"C",5,17,21,90,"B4","Regular",399,"R24",0
1193909,0,0.08,"C",6,3,51,55,"B2","Diesel",290,"R91",0
2217165,0,0.08,"D",7,17,32,50,"B3","Regular",1687,"R93",0
4016632,0,0.37,"A",4,3,29,95,"B12","Regular",22,"R94",0
101288,1,0.7,"E",7,0,54,50,"B1","Diesel",2740,"R22",256.22
4152509,0,0.48,"A",4,5,42,50,"B2","Regular",44,"R24",0
4159147,0,0.23,"D",4,17,34,51,"B1","Regular",1054,"R24",0
2121256,0,1,"C",4,3,38,58,"B12","Regular",158,"R82",0
2273401,0,0.08,"E",7,2,47,50,"B1","Regular",2471,"R11",0
1146767,0,0.05,"F",4,7,32,54,"B5","Regular",12374,"R11",0
5099774,0,0.11,"C",7,3,27,68,"B12","Regular",471,"R73",0
1197282,0,0.66,"B",8,10,44,50,"B10","Diesel",51,"R24",0
1005008,0,0.63,"F",9,1,41,50,"B12","Regular",27000,"R11",0
1182557,0,0.21,"D",4,11,46,50,"B2","Regular",854,"R82",0
38934,0,0.01,"C",6,12,31,60,"B1","Diesel",216,"R82",0
1108681,0,0.47,"E",4,14,50,50,"B4","Regular",4087,"R53",0
4040682,0,0.18,"C",4,1,45,50,"B12","Diesel",311,"R82",0
4180994,0,0.1,"E",5,10,33,50,"B4","Regular",2054,"R93",0
3209913,0,0.04,"C",6,8,55,50,"B1","Diesel",359,"R53",0
2191656,0,1,"A",6,1,46,58,"B1","Diesel",20,"R24",0
3064785,0,1,"E",10,7,43,50,"B1","Regular",9307,"R82",0
6032469,0,0.5,"E",7,3,57,50,"B12","Regular",4762,"R93",0
2090722,0,0.91,"A",6,2,31,56,"B1","Diesel",27,"R31",0
65844,0,0.15,"C",6,0,49,50,"B3","Diesel",266,"R82",0
82430,0,1,"C",5,16,72,50,"B2","Regular",208,"R52",0
1158124,0,1,"B",7,11,59,50,"B2","Regular",55,"R82",0
3043379,0,0.85,"A",7,8,56,50,"B12","Diesel",20,"R52",0
1148919,0,1,"D",7,2,58,52,"B10","Diesel",1182,"R82",0
2047932,0,0.37,"D",9,4,72,50,"B4","Regular",1313,"R24",0
2149454,0,0.28,"C",7,7,26,64,"B10","Regular",280,"R24",0
150947,0,1,"D",7,3,49,50,"B4","Regular",747,"R53",0
1175631,0,0.35,"E",7,2,78,53,"B1","Regular",3866,"R24",0
4036321,0,0.34,"D",5,6,51,50,"B3","Diesel",1002,"R41",0
1015925,0,0.05,"A",6,0,34,54,"B12","Regular",19,"R24",0
4152906,0,0.42,"C",6,14,27,95,"B1","Diesel",101,"R52",0
77413,0,1,"D",7,7,68,50,"B2","Diesel",1386,"R31",0
3245399,0,0.07,"E",6,6,49,50,"B12","Regular",3317,"R93",0
2281871,0,0.31,"E",7,14,33,80,"B1","Regular",3341,"R11",0
76663,0,0.18,"B",6,6,43,125,"B2","Regular",99,"R54",0
2221935,0,0.49,"C",6,10,45,66,"B1","Diesel",113,"R93",0
3254747,0,0.01,"E",5,8,48,50,"B1","Regular",3657,"R82",0
2039230,0,0.2,"C",4,0,79,50,"B12","Diesel",133,"R24",0
4184383,0,0.15,"E",5,12,22,100,"B1","Diesel",5053,"R11",0
5064131,0,0.58,"A",6,6,31,54,"B1","Diesel",17,"R91",0
3049127,0,1,"C",7,18,82,50,"B1","Regular",282,"R24",0
2144941,0,0.87,"C",5,8,43,50,"B1","Regular",183,"R41",0
56793,0,1,"B",8,10,41,50,"B1","Diesel",59,"R24",0
3236131,0,0.08,"E",5,1,72,50,"B4","Regular",2471,"R11",0
4137044,0,1,"C",9,14,55,50,"B10","Diesel",170,"R24",0
3168404,0,0.13,"A",6,13,36,50,"B13","Regular",7,"R74",0
2220803,0,0.41,"B",6,5,60,50,"B2","Diesel",77,"R91",0
3193535,0,0.71,"A",9,5,38,54,"B2","Regular",12,"R24",0
2144541,0,0.002739726,"D",4,0,44,50,"B6","Regular",1232,"R93",0
2052592,0,0.1,"A",7,0,56,50,"B2","Diesel",6,"R24",0
4185730,0,0.99,"D",5,19,49,50,"B4","Regular",614,"R24",0
1196269,0,0.08,"A",6,6,54,50,"B2","Diesel",20,"R73",0
5082669,0,0.8,"C",4,2,44,50,"B12","Regular",249,"R11",0
1185955,0,0.54,"C",5,4,29,76,"B2","Diesel",280,"R72",0
3138692,0,0.95,"C",4,8,36,54,"B6","Regular",130,"R53",0
2094386,0,0.66,"A",5,0,55,50,"B1","Diesel",48,"R24",0
3174500,0,0.03,"A",13,0,38,50,"B11","Diesel",46,"R82",0
1197173,0,1.02,"E",9,7,29,60,"B1","Regular",9307,"R82",0
3044760,0,0.05,"B",4,0,55,50,"B12","Diesel",98,"R93",0
4020388,0,0.03,"D",6,6,31,95,"B12","Diesel",1780,"R31",0
3238829,0,0.08,"E",6,18,43,50,"B1","Diesel",2020,"R23",0
6102057,0,0.13,"B",11,2,84,50,"B12","Regular",62,"R93",0
2025311,0,0.71,"B",5,1,42,75,"B2","Diesel",78,"R82",0
5040045,0,0.82,"B",4,2,23,85,"B12","Diesel",67,"R94",0
2224047,0,0.08,"E",9,2,63,50,"B6","Regular",4348,"R72",0
1123555,0,0.17,"A",5,10,23,72,"B2","Diesel",42,"R54",0
5458,1,0.37,"D",7,0,47,50,"B12","Regular",537,"R41",2071.89868394929
4076060,0,0.1,"B",8,2,40,72,"B12","Diesel",100,"R82",0
4173677,0,1,"C",5,12,47,50,"B3","Regular",354,"R52",0
1024216,0,1,"A",7,6,23,85,"B5","Diesel",37,"R53",0
1724,1,0.06,"C",5,0,68,50,"B12","Diesel",146,"R91",677.356469691817
5014530,0,0.54,"C",10,4,59,50,"B12","Regular",109,"R91",0
1114641,0,1,"C",5,2,50,50,"B5","Regular",178,"R72",0
2076999,0,1,"D",6,14,65,50,"B1","Regular",1753,"R82",0
4126751,0,1,"A",9,16,34,64,"B1","Regular",28,"R53",0
3001677,0,0.8,"C",6,3,73,80,"B12","Regular",342,"R93",0
21704,1,0.48,"A",6,4,76,50,"B2","Diesel",42,"R24",1086.62334845693
4164643,0,0.38,"B",5,11,58,50,"B2","Regular",51,"R24",0
3064791,0,0.46,"E",7,5,38,50,"B1","Diesel",9307,"R82",0
163256,0,0.24,"B",7,2,55,50,"B11","Diesel",56,"R24",0
2177677,0,1,"D",7,3,36,50,"B13","Diesel",1602,"R53",0
49673,0,0.33,"D",5,0,28,57,"B6","Diesel",522,"R52",0
4144887,0,0.06,"C",11,2,57,50,"B10","Diesel",387,"R23",0
2082246,1,0.92,"C",5,11,76,50,"B5","Regular",212,"R41",1329.14
31939,0,0.03,"C",5,2,49,50,"B5","Regular",214,"R26",0
1049230,0,1,"D",5,5,40,50,"B5","Diesel",983,"R52",0
5002107,1,0.11,"E",4,6,52,50,"B12","Regular",4762,"R93",1204
1025321,0,1,"E",10,7,24,85,"B2","Diesel",2767,"R52",0
2083555,0,0.03,"D",6,6,23,80,"B2","Diesel",774,"R82",0
2125746,0,0.91,"E",8,1,48,50,"B13","Diesel",6157,"R31",0
24582,1,1,"B",7,15,71,50,"B3","Regular",81,"R24",1432.73118535292
3006266,0,0.61,"D",10,5,40,50,"B1","Regular",721,"R93",0
6055968,0,0.31,"E",4,7,28,64,"B1","Regular",6681,"R11",0
4188390,0,0.03,"D",10,3,32,60,"B12","Diesel",1342,"R31",0
2017322,0,0.53,"C",7,1,49,50,"B12","Diesel",106,"R24",0
134845,0,1,"D",6,13,32,50,"B12","Diesel",1284,"R25",0
2075492,1,1,"C",6,8,40,50,"B3","Diesel",194,"R82",681.86
145953,0,0.25,"A",5,12,52,50,"B1","Regular",44,"R24",0
2199312,0,1,"B",6,16,68,50,"B1","Regular",50,"R24",0
6083041,0,0.2,"D",6,10,24,85,"B1","Diesel",1214,"R31",0
167816,0,1,"A",10,11,31,54,"B2","Diesel",26,"R24",0
4170833,0,0.16,"D",7,14,35,100,"B2","Diesel",533,"R93",0
5047679,0,0.12,"F",7,1,48,50,"B12","Diesel",15725,"R11",0
4156851,0,0.43,"A",9,11,43,50,"B2","Regular",33,"R82",0
2080799,0,0.18,"E",6,14,40,50,"B12","Regular",4128,"R52",0
69844,0,0.15,"E",6,11,47,76,"B12","Regular",3021,"R53",0
86444,0,0.22,"D",10,16,52,90,"B10","Diesel",1326,"R93",0
4188991,0,0.82,"D",6,2,63,50,"B1","Regular",853,"R11",0
2275930,0,0.25,"D",5,9,30,80,"B2","Diesel",683,"R83",0
1191745,0,0.08,"C",7,7,27,85,"B13","Diesel",133,"R91",0
4122783,0,0.16,"A",6,10,33,50,"B2","Diesel",13,"R24",0
1184352,0,0.41,"E",6,10,55,59,"B1","Diesel",3699,"R82",0
2099004,0,0.16,"C",7,10,43,72,"B1","Regular",182,"R24",0
4035573,0,0.38,"F",6,1,31,95,"B12","Regular",15725,"R11",0
2264447,0,0.47,"E",6,6,46,50,"B5","Diesel",3744,"R93",0
1189331,0,0.49,"F",10,11,51,88,"B2","Diesel",27000,"R11",0
2281333,0,0.5,"E",4,3,63,50,"B1","Regular",3317,"R93",0
29729,0,1,"C",5,12,38,50,"B2","Regular",347,"R53",0
2227692,0,0.2,"E",6,11,62,60,"B1","Diesel",3708,"R26",0
2283005,0,0.08,"A",5,2,30,68,"B6","Diesel",27,"R24",0
2062198,0,1,"B",4,4,27,64,"B2","Regular",56,"R25",0
3087372,0,0.75,"D",7,2,55,50,"B1","Regular",840,"R24",0
75393,0,0.23,"A",4,15,39,50,"B1","Regular",39,"R26",0
107676,0,0.96,"E",11,5,29,76,"B11","Regular",3963,"R91",0
3167831,0,0.22,"B",8,16,23,85,"B5","Regular",56,"R24",0
2203161,0,1,"C",5,4,55,50,"B3","Diesel",359,"R53",0
100267,0,0.7,"C",6,12,39,50,"B1","Diesel",141,"R82",0
6036537,0,0.67,"E",7,5,31,54,"B12","Regular",4685,"R11",0
3092346,0,0.96,"D",9,29,37,51,"B3","Regular",614,"R24",0
2166265,0,0.1,"A",7,5,32,90,"B11","Diesel",20,"R24",0
3027773,0,0.63,"D",6,4,42,50,"B12","Diesel",657,"R54",0
1130322,0,0.26,"D",7,4,37,50,"B1","Diesel",515,"R54",0
5009506,0,0.47,"A",6,6,38,52,"B3","Diesel",48,"R72",0
3014369,0,0.09,"D",4,3,27,72,"B12","Regular",1363,"R22",0
2076842,0,1,"D",11,12,61,50,"B3","Regular",1323,"R82",0
2074461,0,1,"D",7,11,42,50,"B2","Diesel",1601,"R41",0
4008392,0,0.95,"C",5,4,67,50,"B12","Regular",155,"R91",0
2197166,0,0.7,"B",7,11,42,50,"B10","Diesel",97,"R52",0
5010752,0,0.2,"C",7,10,53,50,"B4","Regular",343,"R93",0
1001231,0,0.2,"E",4,2,37,58,"B12","Regular",2618,"R22",0
98047,0,0.04,"B",4,10,51,100,"B1","Diesel",64,"R24",0
6082463,0,0.13,"E",8,3,58,50,"B12","Diesel",4939,"R11",0
2103460,0,1,"E",6,13,47,50,"B4","Regular",5449,"R82",0
2274727,0,0.08,"C",10,4,67,50,"B12","Regular",483,"R91",0
4167605,0,0.55,"B",7,14,20,95,"B14","Regular",60,"R23",0
4140122,0,1,"C",7,9,44,50,"B1","Diesel",134,"R25",0
1119112,0,1,"E",5,13,25,72,"B5","Diesel",3744,"R93",0
4186482,0,1,"C",7,4,70,50,"B1","Diesel",405,"R24",0
6052593,0,0.05,"D",10,6,32,54,"B12","Regular",1397,"R73",0
1169936,0,1,"C",11,5,60,50,"B2","Regular",405,"R24",0
3041325,0,0.04,"E",4,1,46,71,"B12","Regular",3301,"R73",0
2909,1,0.63,"C",4,0,48,50,"B12","Regular",114,"R93",1604.54646658281
3247459,0,0.08,"C",7,16,42,68,"B1","Regular",374,"R93",0
4132742,0,0.16,"D",8,0,43,50,"B3","Diesel",1265,"R54",0
4134255,0,1,"A",7,2,62,50,"B2","Diesel",29,"R24",0
